,Category,Distance,Radian
1690,veggietomato,0.18600000000000005,-0.326
1691,veggietomato,0.29550000000000004,1.492
1692,veggietomato,0.3355,1.477
1693,veggietomato,0.3435000000000001,1.753
1694,veggietomato,0.29050000000000004,2.628
1695,veggietomato,0.16749999999999998,2.016
1696,veggietomato,0.1405,1.838
1697,veggietomato,0.14950000000000002,0.368
1698,veggietomato,0.3215,-2.452
1699,veggietomato,0.15150000000000008,1.892
1700,veggietomato,0.40950000000000003,1.362
1701,veggietomato,0.3485000000000001,0.928
1702,veggietomato,0.22750000000000004,0.064
1703,veggietomato,0.17500000000000004,-0.425
1704,veggietomato,0.20600000000000007,1.313
1705,veggietomato,0.18000000000000005,-2.109
1706,veggietomato,0.28900000000000003,-2.784
1707,veggietomato,0.268,-2.019
1708,veggietomato,0.30700000000000005,2.648
1709,veggietomato,0.20100000000000007,0.614
1710,veggietomato,0.31050000000000005,-2.209
1711,veggietomato,0.15350000000000008,-1.85
1712,veggietomato,0.37450000000000006,-1.827
1713,veggietomato,0.17300000000000004,2.451
1714,veggietomato,0.13000000000000012,-0.578
1715,veggietomato,0.36550000000000005,-1.834
1716,veggietomato,0.2230000000000001,1.595
1717,veggietomato,0.28650000000000003,0.748
1718,veggietomato,0.22899999999999998,-0.489
1719,veggietomato,0.1825000000000001,-0.411
1720,veggietomato,0.29950000000000004,2.31
1721,veggietomato,0.2955,-1.437
1722,veggietomato,0.29650000000000004,1.947
1723,veggietomato,0.16350000000000003,1.341
1724,veggietomato,0.28750000000000003,1.372
1725,veggietomato,0.47300000000000003,-3.135
1726,veggietomato,0.30200000000000005,-1.853
1727,veggietomato,0.22050000000000003,1.623
1728,veggietomato,0.11350000000000005,-0.471
1729,veggietomato,0.14150000000000007,-0.105
1730,veggietomato,0.32050000000000006,2.432
1731,veggietomato,0.12150000000000005,-0.303
1732,veggietomato,0.1755000000000001,0.796
1733,veggietomato,0.1805,2.378
1734,veggietomato,0.4780000000000001,-3.086
1735,veggietomato,0.21650000000000003,1.459
1736,veggietomato,0.24350000000000005,3.05
1737,veggietomato,0.21350000000000002,-2.674
1738,veggietomato,0.2975,2.347
1739,veggietomato,0.1855,-1.643
1740,veggietomato,0.22050000000000003,2.964
1741,veggietomato,0.26750000000000007,-1.998
1742,veggietomato,0.12950000000000006,0.817
1743,veggietomato,0.24250000000000005,-0.182
1744,veggietomato,0.3235,2.595
1745,veggietomato,0.3345,-1.086
1746,veggietomato,0.1150000000000001,-0.784
1747,veggietomato,0.22499999999999998,-0.39
1748,veggietomato,0.276,-2.069
1749,veggietomato,0.22950000000000004,-0.714
1750,veggietomato,0.276,-0.347
1751,veggietomato,0.14550000000000007,-1.869
1752,veggietomato,0.24550000000000005,-1.525
1753,veggietomato,0.28000000000000014,-2.848
1754,veggietomato,0.2510000000000001,2.1
1755,veggietomato,0.25750000000000006,1.938
1756,veggietomato,0.20450000000000013,-1.941
1757,veggietomato,0.2785,-0.446
1758,veggietomato,0.20500000000000007,1.659
1759,veggietomato,0.29200000000000004,2.962
1760,veggietomato,0.17600000000000005,-0.415
1761,veggietomato,0.17900000000000005,-0.16
1762,veggietomato,0.17400000000000004,-0.003
1763,veggietomato,0.21850000000000003,-1.929
1764,veggietomato,0.394,-2.308
1765,veggietomato,0.19000000000000006,0.592
1766,veggietomato,0.21400000000000008,-0.262
1767,veggietomato,0.4220000000000001,2.773
1768,veggietomato,0.2240000000000001,-2.867
1769,veggietomato,0.29050000000000004,1.981
1770,veggietomato,0.1845,1.185
1771,veggietomato,0.22850000000000004,-2.823
1772,veggietomato,0.15350000000000003,0.985
1773,veggietomato,0.14550000000000007,0.589
1774,veggietomato,0.23750000000000004,-0.632
1775,veggietomato,0.3725,-2.439
1776,veggietomato,0.4055,1.147
1777,veggietomato,0.21250000000000002,2.67
1778,veggietomato,0.38450000000000006,1.908
1779,veggietomato,0.2755,-2.445
1780,veggietomato,0.256,1.149
1781,veggietomato,0.21050000000000002,-1.07
1782,veggietomato,0.26,2.159
1783,veggietomato,0.19400000000000006,2.893
1784,veggietomato,0.3795,-2.966
1785,veggietomato,0.19100000000000006,-1.103
1786,veggietomato,0.2505,1.487
1787,veggietomato,0.16850000000000004,2.753
1788,veggietomato,0.25050000000000006,-1.922
1789,veggietomato,0.2715,2.771
1790,veggietomato,0.276,-0.864
1791,veggietomato,0.3175,1.614
1792,veggietomato,0.2440000000000001,-2.29
1793,veggietomato,0.1805,-2.728
1794,veggietomato,0.19950000000000012,-0.667
1795,veggietomato,0.19750000000000012,-1.981
1796,veggietomato,0.26650000000000007,2.35
1797,veggietomato,0.18000000000000005,0.945
1798,veggietomato,0.29300000000000004,-3.02
1799,veggietomato,0.279,-1.64
1800,veggietomato,0.17049999999999998,2.743
1801,veggietomato,0.08350000000000002,-0.09
1802,veggietomato,0.19800000000000006,-1.909
1803,veggietomato,0.12450000000000006,1.622
1804,veggietomato,0.19450000000000012,-1.616
1805,veggietomato,0.18850000000000006,2.031
1806,veggietomato,0.278,0.581
1807,veggietomato,0.3265,0.346
1808,veggietomato,0.2895,-2.037
1809,veggietomato,0.16550000000000004,1.412
1810,veggietomato,0.21050000000000002,-1.571
1811,veggietomato,0.27,-1.422
1812,veggietomato,0.2815,2.967
1813,veggietomato,0.10950000000000004,-1.074
1814,veggietomato,0.1915,-0.848
1815,veggietomato,0.18550000000000005,-2.1
1816,veggietomato,0.273,1.06
1817,veggietomato,0.16550000000000004,-1.87
1818,veggietomato,0.17150000000000004,0.803
1819,veggietomato,0.238,2.38
1820,veggietomato,0.40850000000000003,-2.472
1821,veggietomato,0.32150000000000006,0.568
1822,veggietomato,0.22950000000000004,-0.94
1823,veggietomato,0.25950000000000006,1.193
1824,veggietomato,0.16400000000000003,-2.343
1825,veggietomato,0.29150000000000004,2.965
1826,veggietomato,0.29650000000000004,2.888
1827,veggietomato,0.16400000000000003,-0.494
1828,veggietomato,0.10950000000000004,0.589
1829,veggietomato,0.138,0.265
1830,veggietomato,0.2465,0.053
1831,veggietomato,0.21400000000000008,-0.596
1832,veggietomato,0.253,1.745
1833,veggietomato,0.007500000000000062,1.588
1834,veggietomato,-0.09399999999999997,1.957
1835,veggietomato,-0.10199999999999998,1.532
1836,veggietomato,-0.0724999999999999,0.482
1837,veggietomato,0.03100000000000014,2.082
1838,veggietomato,-0.07499999999999996,2.411
1839,veggietomato,-0.10999999999999999,1.368
1840,veggietomato,-0.10549999999999993,1.774
1841,veggietomato,-0.08899999999999986,0.044
1842,veggietomato,-0.08199999999999996,2.856
1843,veggietomato,-0.0044999999999999485,1.346
1844,veggietomato,-0.11399999999999988,1.653
1845,veggietomato,-0.020999999999999908,2.879
1846,veggietomato,-0.10799999999999998,1.128
1847,veggietomato,-0.10799999999999998,2.812
1848,veggietomato,-0.10749999999999993,2.07
1849,veggietomato,-0.09699999999999986,2.1
1850,veggietomato,-0.08250000000000002,1.724
1851,veggietomato,-0.09249999999999992,2.206
1852,veggietomato,0.02300000000000002,0.558
1853,veggietomato,0.02400000000000002,2.396
1854,veggietomato,-0.11249999999999993,3.062
1855,veggietomato,-0.005499999999999949,2.179
1856,veggietomato,-0.09699999999999998,1.351
1857,veggietomato,-0.09999999999999998,0.98
1858,veggietomato,-0.10499999999999998,2.41
1859,veggietomato,-0.09199999999999997,2.127
1860,veggietomato,-0.09750000000000003,2.649
1861,veggietomato,-0.0040000000000000036,1.591
1862,veggietomato,-0.11449999999999994,2.881
1863,veggietomato,-0.06299999999999994,2.356
1864,veggietomato,-0.10899999999999987,2.459
1865,veggietomato,-0.10749999999999993,0.128
1866,veggietomato,-0.08099999999999996,2.159
1867,veggietomato,-0.12399999999999989,1.487
1868,veggietomato,-0.0004999999999999449,2.436
1869,veggietomato,-0.10649999999999993,3.136
1870,veggietomato,-0.09250000000000003,1.656
1871,veggietomato,0.0035000000000000586,2.498
1872,veggietomato,-0.09899999999999998,2.823
1873,veggietomato,-0.10749999999999993,0.712
1874,veggietomato,-0.12149999999999994,0.036
1875,veggietomato,0.052000000000000046,0.814
1876,veggietomato,0.02950000000000008,2.461
1877,veggietomato,0.020000000000000018,2.272
1878,veggietomato,-0.10899999999999999,2.277
1879,veggietomato,-0.10749999999999993,2.761
1880,veggietomato,-0.10150000000000003,2.623
1881,veggietomato,-0.07050000000000001,2.782
1882,veggietomato,0.015000000000000013,2.075
1883,veggietomato,-0.07099999999999995,2.658
1884,veggietomato,0.02300000000000002,2.948
1885,veggietomato,-0.08999999999999997,2.673
1886,veggietomato,0.011500000000000066,1.607
1887,veggietomato,-0.07650000000000001,2.595
1888,veggietomato,-0.10249999999999992,1.381
1889,veggietomato,-0.0804999999999999,1.836
1890,veggietomato,0.011500000000000066,3.055
1891,veggietomato,-0.08799999999999997,2.533
1892,veggietomato,-0.0695,2.605
1893,veggietomato,0.00550000000000006,3.039
1894,veggietomato,-0.10149999999999992,1.384
1895,veggietomato,-0.12649999999999995,3.077
1896,veggietomato,-0.09650000000000003,2.197
1897,veggietomato,0.02400000000000002,2.769
1898,veggietomato,-0.10399999999999998,2.968
1899,veggietomato,-0.10849999999999993,2.46
1900,veggietomato,-0.10999999999999999,1.118
1901,veggietomato,0.014000000000000123,0.573
1902,veggietomato,0.019500000000000073,0.277
1903,veggietomato,0.025000000000000133,2.169
1904,veggietomato,-0.09749999999999992,0.367
1905,veggietomato,-0.01849999999999996,3.102
1906,veggietomato,-0.10899999999999999,3.088
1907,veggietomato,-0.012499999999999956,1.535
1908,veggietomato,-0.10549999999999993,0.273
1909,veggietomato,-0.10150000000000003,1.075
1910,veggietomato,-0.10349999999999993,2.724
1911,veggietomato,0.017000000000000126,1.535
1912,veggietomato,-0.08450000000000002,2.677
1913,veggietomato,-0.10599999999999998,1.906
1914,veggietomato,-0.08499999999999996,1.394
1915,veggietomato,-0.09349999999999992,1.995
1916,veggietomato,-0.08499999999999996,1.427
1917,veggietomato,-0.11849999999999994,2.786
1918,veggietomato,-0.10350000000000004,2.89
1919,veggietomato,-0.08749999999999991,1.777
1920,veggietomato,-0.0734999999999999,1.892
1921,veggietomato,0.07350000000000012,0.419
1922,veggietomato,-0.0014999999999999458,1.641
1923,veggietomato,-0.0675,2.52
1924,veggietomato,0.039000000000000035,1.175
1925,veggietomato,0.03600000000000003,1.642
1926,veggietomato,-0.019000000000000017,2.967
1927,veggietomato,-0.005499999999999949,0.446
1928,veggietomato,-0.11399999999999988,2.627
1929,veggietomato,-0.040999999999999925,1.095
1930,veggietomato,0.06700000000000006,0.182
1931,veggietomato,-0.019499999999999962,0.187
1932,veggietomato,-0.09149999999999991,1.587
1933,veggietomato,-0.10399999999999987,1.758
1934,veggietomato,-0.008000000000000007,2.592
1935,veggietomato,0.0035000000000000586,0.849
1936,veggietomato,-0.01849999999999996,0.112
1937,veggietomato,0.03600000000000014,0.258
1938,veggietomato,-0.007499999999999951,1.499
1939,veggietomato,-0.007499999999999951,1.851
1940,veggietomato,-0.0004999999999999449,0.826
1941,veggietomato,0.015000000000000013,1.964
1942,veggietomato,-0.015999999999999903,2.64
1943,veggietomato,-0.007499999999999951,0.108
1944,veggietomato,0.006000000000000005,3.109
1945,veggietomato,0.026499999999999968,1.801
1946,veggietomato,0.009500000000000064,1.705
1947,veggietomato,0.05850000000000011,1.66
1948,veggietomato,0.023500000000000076,0.957
1949,veggietomato,0.02850000000000008,0.758
1950,veggietomato,-0.11849999999999994,1.285
1951,veggietomato,-0.10749999999999993,2.116
1952,veggietomato,0.007500000000000062,0.092
1953,veggietomato,0.0015000000000000568,2.012
1954,veggietomato,0.06050000000000011,3.07
1955,veggietomato,0.04250000000000009,2.051
1956,veggietomato,0.06900000000000006,2.663
1957,veggietomato,-0.0014999999999999458,0.165
1958,veggietomato,-0.005499999999999949,2.099
1959,veggietomato,-0.026499999999999968,1.812
1960,veggietomato,-0.04049999999999998,1.316
1961,veggietomato,0.0645,1.198
1962,veggietomato,0.06500000000000006,2.666
1963,veggietomato,-0.05349999999999988,3.13
1964,veggietomato,0.0025000000000000577,2.999
1965,veggietomato,-0.02749999999999997,1.375
1966,veggietomato,-0.010999999999999899,0.985
1967,veggietomato,-0.015000000000000013,1.075
1968,veggietomato,-0.12049999999999994,2.937
1969,veggietomato,-0.009499999999999953,2.545
1970,veggietomato,0.013500000000000068,0.08
1971,veggietomato,0.07900000000000007,2.012
1972,veggietomato,0.0475000000000001,2.957
1973,veggietomato,-0.01649999999999996,0.512
1974,veggietomato,0.0035000000000000586,1.966
1975,veggietomato,0.02300000000000002,1.57
1976,veggietomato,0.050000000000000044,2.459
1977,veggietomato,-0.005499999999999949,2.376
1978,veggietomato,0.0045000000000000595,2.652
1979,veggietomato,0.023500000000000076,2.633
1980,veggietomato,0.04700000000000004,1.679
1981,veggietomato,0.03650000000000009,1.328
1982,veggietomato,-0.11199999999999999,2.46
1983,veggietomato,0.04250000000000009,0.43
1984,veggietomato,-0.013499999999999956,0.314
1985,veggietomato,0.03049999999999997,0.89
1986,veggietomato,0.010000000000000009,1.513
1987,veggietomato,-0.0030000000000000027,0.384
1988,veggietomato,0.014500000000000068,1.313
1989,veggietomato,-0.030999999999999917,2.789
1990,veggietomato,-0.010999999999999899,2.907
1991,veggietomato,0.07350000000000001,2.151
1992,veggietomato,0.018000000000000016,0.975
1993,veggietomato,-0.03799999999999992,3.086
1994,veggietomato,-0.03299999999999992,0.058
1995,veggietomato,0.028000000000000136,0.682
1996,veggietomato,0.0505000000000001,1.328
1997,veggietomato,0.04949999999999999,2.939
1998,veggietomato,0.021500000000000075,2.495
1999,veggietomato,0.026000000000000023,2.364
2000,veggietomato,0.0030000000000000027,1.848
2001,veggietomato,0.0,1.227
2002,veggietomato,-0.03149999999999997,1.902
2003,veggietomato,0.04600000000000004,2.307
2004,veggietomato,-0.02499999999999991,0.334
2005,veggietomato,-0.029999999999999916,0.449
2006,veggietomato,-0.07350000000000001,2.159
2007,veggietomato,-0.11149999999999993,2.083
2008,veggietomato,0.01750000000000007,2.712
2009,veggietomato,-0.0034999999999999476,1.768
2010,veggietomato,-0.025499999999999967,2.729
2011,veggietomato,0.1805,-2.263
2012,veggietomato,0.20700000000000007,-2.27
2013,veggietomato,0.1335,-0.854
2014,veggietomato,0.1905,-2.377
2015,veggietomato,0.19300000000000006,2.766
2016,veggietomato,0.21250000000000002,2.701
2017,veggietomato,0.13950000000000007,1.375
2018,veggietomato,0.10650000000000004,-0.442
2019,veggietomato,0.123,-0.219
2020,veggietomato,0.12750000000000006,-1.489
2021,veggietomato,0.12950000000000006,-0.844
2022,veggietomato,0.1205,-0.278
2023,veggietomato,0.20350000000000013,1.93
2024,veggietomato,0.09250000000000003,-0.738
2025,veggietomato,0.20350000000000001,-2.611
2026,veggietomato,0.09999999999999998,-0.791
2027,veggietomato,0.16800000000000004,-2.548
2028,veggietomato,0.08550000000000013,0.487
2029,veggietomato,0.22850000000000004,-2.77
2030,veggietomato,0.11499999999999999,-1.217
2031,veggietomato,0.18200000000000005,2.837
2032,veggietomato,0.05750000000000011,-0.429
2033,veggietomato,0.14650000000000007,1.908
2034,veggietomato,0.1130000000000001,-0.024
2035,veggietomato,0.09899999999999998,0.388
2036,veggietomato,0.15650000000000008,2.543
2037,veggietomato,0.09300000000000008,-0.676
2038,veggietomato,0.07050000000000001,-0.118
2039,veggietomato,0.10650000000000004,-1.077
2040,veggietomato,0.15900000000000014,-2.142
2041,veggietomato,0.1385,-1.719
2042,veggietomato,0.10450000000000004,0.014
2043,veggietomato,0.13850000000000007,1.279
2044,veggietomato,0.1775,2.336
2045,veggietomato,0.09550000000000003,-0.678
2046,veggietomato,0.14350000000000007,0.827
2047,veggietomato,0.21999999999999997,2.701
2048,veggietomato,0.07400000000000007,-0.356
2049,veggietomato,0.13300000000000012,1.606
2050,veggietomato,0.08500000000000008,0.209
2051,veggietomato,0.17250000000000004,-2.688
2052,veggietomato,0.20850000000000002,2.645
2053,veggietomato,0.07700000000000007,-0.321
2054,veggietomato,0.11450000000000005,1.239
2055,veggietomato,0.16150000000000003,2.549
2056,veggietomato,0.09550000000000003,0.305
2057,veggietomato,0.19100000000000006,1.555
2058,veggietomato,0.15350000000000003,1.019
2059,veggietomato,0.20000000000000007,-3.06
2060,veggietomato,0.17700000000000005,-3.105
2061,veggietomato,0.1355,-0.308
2062,veggietomato,0.20850000000000013,-2.864
2063,veggietomato,0.18400000000000005,-2.261
2064,veggietomato,0.19100000000000006,1.365
2065,veggietomato,0.16949999999999998,1.723
2066,veggietomato,0.17200000000000004,2.812
2067,veggietomato,0.10399999999999998,1.025
2068,veggietomato,0.1885000000000001,-2.343
2069,veggietomato,0.13850000000000007,-1.436
2070,veggietomato,0.1355,0.065
2071,veggietomato,0.09300000000000008,0.23
2072,veggietomato,0.09450000000000003,0.76
2073,veggietomato,0.16500000000000004,-2.912
2074,veggietomato,0.16100000000000014,-2.446
2075,veggietomato,0.1675000000000001,1.753
2076,veggietomato,0.16600000000000004,2.476
2077,veggietomato,0.1675000000000001,-2.675
2078,veggietomato,0.16400000000000003,-1.449
2079,veggietomato,0.14250000000000007,1.305
2080,veggietomato,0.1995,2.797
2081,veggietomato,0.17950000000000005,-2.769
2082,veggietomato,0.1615000000000001,0.964
2083,veggietomato,0.0685,-0.049
2084,veggietomato,0.1215,0.53
2085,veggietomato,0.123,-0.751
2086,veggietomato,0.17650000000000005,2.895
2087,veggietomato,0.10299999999999998,0.5
2088,veggietomato,0.14700000000000002,1.208
2089,veggietomato,0.15000000000000002,1.197
2090,veggietomato,0.15250000000000008,2.056
2091,veggietomato,0.19000000000000006,-2.042
2092,veggietomato,0.18350000000000005,-1.689
2093,veggietomato,0.17800000000000005,3.122
2094,veggietomato,0.21050000000000013,-2.845
2095,veggietomato,0.125,-1.862
2096,veggietomato,0.09550000000000003,0.783
2097,veggietomato,0.16549999999999998,-2.772
2098,veggietomato,0.13600000000000012,1.292
2099,veggietomato,0.11650000000000005,-0.193
2100,veggietomato,0.14650000000000007,1.245
2101,veggietomato,0.08000000000000007,0.36
2102,veggietomato,0.08150000000000002,-0.759
2103,veggietomato,0.1195,-0.328
2104,veggietomato,0.14700000000000002,-0.303
2105,veggietomato,0.19600000000000006,3.036
2106,veggietomato,0.15800000000000003,-2.277
2107,veggietomato,0.09150000000000003,0.289
2108,veggietomato,0.1625000000000001,2.316
2109,veggietomato,0.13250000000000006,-1.582
2110,veggietomato,0.08799999999999997,-0.565
2111,veggietomato,0.18700000000000006,-2.449
2112,veggietomato,0.17200000000000004,-2.824
2113,veggietomato,0.20400000000000007,2.06
2114,veggietomato,0.17800000000000005,1.85
2115,veggietomato,0.09850000000000003,-0.526
2116,veggietomato,0.15000000000000002,-1.676
2117,veggietomato,0.1825000000000001,-2.372
2118,veggietomato,0.16700000000000004,-2.529
2119,veggietomato,0.1215,0.702
2120,veggietomato,0.09050000000000002,-0.581
2121,veggietomato,0.127,-0.447
2122,veggietomato,0.10599999999999998,0.991
2123,veggietomato,0.15850000000000003,-2.129
2124,veggietomato,0.1405,0.884
2125,veggietomato,0.21250000000000002,2.341
2126,veggietomato,0.14,1.619
2127,veggietomato,0.19500000000000006,-2.935
2128,veggietomato,0.11250000000000004,1.159
2129,veggietomato,0.18500000000000005,2.624
2130,veggietomato,0.08800000000000008,-0.379
2131,veggietomato,0.10799999999999998,0.997
2132,veggietomato,0.13350000000000006,0.156
2133,veggietomato,0.11099999999999999,-1.167
2134,veggietomato,0.16350000000000003,0.749
2135,veggietomato,0.17049999999999998,-1.512
2136,veggietomato,0.1130000000000001,1.209
2137,veggietomato,0.10050000000000003,-0.177
2138,veggietomato,0.20650000000000013,2.448
2139,veggietomato,0.13950000000000007,-1.052
2140,veggietomato,0.17300000000000004,2.697
2141,veggietomato,0.1205,0.617
2142,veggietomato,0.09250000000000003,0.282
2143,veggietomato,0.21450000000000002,3.047
2144,veggietomato,0.14,1.759
2145,veggietomato,0.18700000000000006,2.647
2146,veggietomato,0.14500000000000002,0.937
2147,veggietomato,0.15200000000000002,1.618
2148,veggietomato,0.09000000000000008,-0.081
2149,veggietomato,0.12350000000000005,-1.195
2150,veggietomato,0.17200000000000004,2.652
2151,veggietomato,0.05800000000000005,0.46
2152,veggietomato,0.139,2.079
2153,veggietomato,0.10550000000000004,0.301
2154,veggietomato,0.12200000000000011,-0.425
2155,veggietomato,0.19550000000000012,-2.799
2156,veggietomato,0.14550000000000002,1.258
2157,veggietomato,0.22399999999999998,2.853
2158,veggietomato,0.1080000000000001,0.112
2159,veggietomato,0.10400000000000009,0.976
2160,veggietomato,0.19000000000000006,-1.556
2161,veggietomato,0.18300000000000005,2.322
2162,veggietomato,0.08500000000000008,-0.281
2163,veggietomato,0.08750000000000002,-0.487
2164,veggietomato,0.14700000000000002,0.569
2165,veggietomato,0.17300000000000004,-2.985
2166,veggietomato,0.1745000000000001,-2.453
2167,veggietomato,0.15050000000000002,1.295
2168,veggietomato,0.16000000000000003,2.496
2169,veggietomato,0.11150000000000004,1.151
2170,veggietomato,0.20850000000000013,2.612
2171,veggietomato,0.16700000000000004,-2.957
2172,veggietomato,0.15500000000000003,-2.554
2173,veggietomato,0.20100000000000007,2.924
2174,veggietomato,0.18150000000000005,2.028
2175,veggietomato,0.10399999999999998,2.286
2176,veggietomato,0.08550000000000013,-0.622
2177,veggietomato,0.1695000000000001,-2.672
2178,veggietomato,0.14950000000000002,0.809
2179,veggietomato,0.1745,2.886
2180,veggietomato,0.13250000000000006,0.962
2181,veggietomato,0.19650000000000006,-2.623
2182,veggietomato,0.15850000000000003,-3.071
2183,veggietomato,0.13100000000000012,0.924
2184,veggietomato,0.18900000000000006,-2.257
2185,veggietomato,0.16800000000000004,-2.426
2186,veggietomato,0.13950000000000007,1.425
2187,veggietomato,0.08600000000000008,-0.172
2188,veggietomato,0.21499999999999997,2.835
2189,veggietomato,0.119,0.806
2190,veggietomato,0.1815,-1.381
2191,veggietomato,0.13750000000000007,1.73
2192,veggietomato,0.14200000000000013,-1.751
2193,veggietomato,0.12250000000000005,-0.197
2194,veggietomato,0.16750000000000004,-2.016
2195,veggietomato,0.11499999999999999,-1.526
2196,veggietomato,0.20650000000000002,-2.624
2197,veggietomato,0.19250000000000006,2.448
2198,veggietomato,0.125,-1.686
2199,veggietomato,0.17900000000000005,2.319
2200,veggietomato,0.11199999999999999,-0.933
2201,veggietomato,0.16700000000000004,2.469
2202,veggietomato,0.1100000000000001,-0.236
2203,veggietomato,0.14050000000000007,-0.074
2204,veggietomato,0.1995,-3.032
2205,veggietomato,0.1875,-2.775
2206,veggietomato,0.11150000000000004,1.125
2207,veggietomato,0.08200000000000007,-0.569
2208,veggietomato,0.1865,-2.655
2209,veggietomato,0.15750000000000003,-2.788
2210,veggietomato,0.08250000000000013,-0.205
2211,veggietomato,0.15200000000000002,2.084
2212,veggietomato,0.1785000000000001,2.141
2213,veggietomato,0.07700000000000007,1.435
2214,veggietomato,0.18500000000000005,2.258
2215,veggietomato,0.21999999999999997,-2.769
2216,veggietomato,0.118,-0.834
2217,veggietomato,0.2240000000000001,-2.368
2218,veggietomato,0.11850000000000005,-1.351
2219,veggietomato,0.09150000000000014,0.543
2220,veggietomato,0.14500000000000013,1.49
2221,veggietomato,0.17900000000000005,2.702
2222,veggietomato,0.19850000000000012,3.115
2223,veggietomato,0.1665000000000001,-1.886
2224,veggietomato,0.23650000000000004,-1.772
2225,veggietomato,0.132,1.196
2226,veggietomato,0.137,-1.742
2227,veggietomato,0.14250000000000007,1.8
2228,veggietomato,0.15150000000000008,-0.414
2229,veggietomato,0.21250000000000013,3.107
2230,veggietomato,0.1885,1.922
2231,veggietomato,0.14050000000000007,0.852
2232,veggietomato,0.07250000000000001,0.616
2233,veggietomato,0.10650000000000004,1.057
2234,veggietomato,0.17149999999999999,2.614
2235,veggietomato,0.16500000000000004,-2.497
2236,veggietomato,0.14700000000000013,2.285
2237,veggietomato,0.16249999999999998,1.467
2238,veggietomato,0.20950000000000002,-2.853
2239,veggietomato,0.09850000000000003,1.223
2240,veggietomato,0.1825,2.364
2241,veggietomato,0.10550000000000004,-1.925
2242,veggietomato,0.16450000000000004,-2.396
2243,veggietomato,0.12750000000000006,-0.558
2244,veggietomato,0.15250000000000008,-2.125
2245,veggietomato,0.15850000000000003,2.167
2246,veggietomato,0.08750000000000013,0.495
2247,veggietomato,0.17700000000000005,-2.959
2248,veggietomato,0.08999999999999997,0.514
2249,veggietomato,0.08500000000000008,0.092
2250,veggietomato,0.16600000000000004,2.4
2251,veggietomato,0.18500000000000005,-3.049
2252,veggietomato,0.13150000000000006,-0.176
2253,veggietomato,0.10899999999999999,-1.108
2254,veggietomato,0.16149999999999998,-2.597
2255,veggietomato,0.14150000000000007,-0.958
2256,veggietomato,0.18200000000000005,-2.137
2257,veggietomato,0.139,-2.376
2258,veggietomato,0.1855,2.326
2259,veggietomato,0.11750000000000005,-1.268
2260,veggietomato,0.07350000000000001,0.58
2261,veggietomato,0.1275,0.472
2262,veggietomato,0.21950000000000003,-2.724
2263,veggietomato,0.17100000000000004,2.669
2264,veggietomato,0.1335,1.673
2265,veggietomato,0.10250000000000004,1.075
2266,veggietomato,0.12450000000000006,3.117
2267,veggietomato,0.17049999999999998,-2.737
2268,veggietomato,0.2005,2.327
2269,veggietomato,0.14950000000000002,-2.04
2270,veggietomato,0.11650000000000005,-1.785
2271,veggietomato,0.16350000000000003,-1.971
2272,veggietomato,0.09950000000000003,1.091
2273,veggietomato,0.09250000000000003,-0.617
2274,veggietomato,0.10050000000000003,0.956
2275,veggietomato,0.14200000000000013,1.979
2276,veggietomato,0.14600000000000013,-0.242
2277,veggietomato,0.08850000000000013,0.575
2278,veggietomato,0.1755,2.821
2279,veggietomato,0.17350000000000004,-2.908
2280,veggietomato,0.08950000000000002,0.498
2281,veggietomato,0.0465000000000001,2.33
2282,veggietomato,-0.03249999999999997,2.893
2283,veggietomato,0.017000000000000126,3.132
2284,veggietomato,0.0685,0.735
2285,veggietomato,-0.09550000000000003,0.405
2286,veggietomato,-0.015499999999999958,0.264
2287,veggietomato,-0.023499999999999965,2.903
2288,veggietomato,0.0015000000000000568,1.452
2289,veggietomato,-0.019999999999999907,0.348
2290,veggietomato,0.040000000000000036,1.994
2291,veggietomato,-0.08099999999999996,0.222
2292,veggietomato,0.0485000000000001,1.137
2293,veggietomato,0.0485000000000001,2.276
2294,veggietomato,0.1745,3.132
2295,veggietomato,-0.0129999999999999,1.994
2296,veggietomato,0.18000000000000005,0.392
2297,veggietomato,0.007000000000000117,2.081
2298,veggietomato,-0.03949999999999998,2.33
2299,veggietomato,0.01650000000000007,1.538
2300,veggietomato,-0.027999999999999914,2.689
2301,veggietomato,-0.010499999999999954,1.789
2302,veggietomato,0.06450000000000011,2.27
2303,veggietomato,-0.10999999999999988,2.389
2304,veggietomato,-0.11249999999999993,2.556
2305,veggietomato,0.04700000000000004,1.814
2306,veggietomato,0.01650000000000007,3.073
2307,veggietomato,0.044499999999999984,0.7
2308,veggietomato,-0.02849999999999997,2.88
2309,veggietomato,0.03749999999999998,2.983
2310,veggietomato,0.0045000000000000595,1.811
2311,veggietomato,-0.10399999999999998,2.321
2312,veggietomato,-0.0034999999999999476,2.247
2313,veggietomato,0.061000000000000054,0.233
2314,veggietomato,-0.11699999999999999,3.033
2315,veggietomato,-0.08299999999999996,0.701
2316,veggietomato,0.023500000000000076,3.137
2317,veggietomato,0.013500000000000068,0.427
2318,veggietomato,-0.10399999999999998,1.847
2319,veggietomato,-0.09650000000000003,1.551
2320,veggietomato,-0.02400000000000002,1.69
2321,veggietomato,-0.039999999999999925,2.931
2322,veggietomato,-0.0009999999999998899,2.053
2323,veggietomato,0.0020000000000000018,1.019
2324,veggietomato,0.02950000000000008,0.847
2325,veggietomato,0.07550000000000001,0.969
