,Action,Movable,Surface,x,y,z,yaw,dx,run_name
8435,pick,veggiezucchini,box,0.12,0.5869999999999997,0.052999999999999936,2.515,0.17750000000000005,/_gmm/2216
8436,pick,veggiezucchini,box,0.35700000000000004,0.09499999999999975,0.05400000000000005,0.191,0.046499999999999986,/_gmm/2217
8437,pick,veggiezucchini,box,0.23000000000000004,0.054999999999999716,0.052999999999999936,1.287,0.0675,/_gmm/2221
8438,pick,veggiezucchini,box,0.20799999999999996,0.03200000000000003,0.05400000000000005,2.496,0.17000000000000004,/_gmm/2235
8439,pick,veggiezucchini,box,0.137,0.13199999999999967,0.052999999999999936,2.423,0.16050000000000003,/_gmm/2248
8440,pick,veggiezucchini,box,0.201,-0.027000000000000135,0.05400000000000005,2.773,0.2025,/_gmm/2255
8441,pick,veggiezucchini,box,0.23900000000000005,0.502,0.052999999999999936,1.136,0.058499999999999996,/_gmm/2260
8442,pick,veggiezucchini,box,0.2889999999999999,0.8529999999999998,0.05400000000000005,1.882,0.09150000000000014,/_gmm/2261
8443,pick,veggiezucchini,box,0.186,0.20299999999999985,0.05400000000000005,1.75,0.07950000000000002,/_gmm/2262
8444,pick,veggiezucchini,box,0.2929999999999999,-0.09099999999999975,0.05400000000000005,1.867,0.08500000000000008,/_gmm/2263
8445,pick,veggiezucchini,box,0.22200000000000003,0.19300000000000006,0.052999999999999936,1.47,0.07550000000000001,/_gmm/2265
8446,pick,veggiezucchini,box,0.16399999999999992,0.3250000000000002,0.05400000000000005,2.901,0.21650000000000014,/_gmm/2266
8447,pick,veggiezucchini,box,0.22600000000000003,0.38999999999999996,0.05400000000000005,1.549,0.03949999999999998,/_gmm/2267
8448,pick,veggiezucchini,box,0.324,0.46899999999999986,0.05400000000000005,1.808,0.07950000000000002,/_gmm/2273
8449,pick,veggiezucchini,box,0.34099999999999997,-0.07399999999999984,0.05400000000000005,0.805,0.03700000000000003,/_gmm/2288
8450,pick,veggiezucchini,box,0.24200000000000005,-0.3330000000000002,0.052999999999999936,0.526,0.055499999999999994,/_gmm/2293
8451,pick,veggiezucchini,box,0.186,-0.10000000000000009,0.05400000000000005,0.441,0.07950000000000002,/_gmm/2299
8452,pick,veggiezucchini,box,0.2909999999999999,0.617,0.05400000000000005,1.854,0.08700000000000008,/_gmm/2306
8453,pick,veggiezucchini,box,0.10099999999999998,-0.17999999999999972,0.052999999999999936,2.632,0.19650000000000006,/_gmm/2315
8454,pick,veggiezucchini,box,0.30299999999999994,0.21799999999999997,0.05400000000000005,0.523,0.07500000000000007,/_gmm/2324
8455,pick,veggiezucchini,box,0.338,0.014000000000000012,0.05400000000000005,1.192,0.0655,/_gmm/2326
8456,pick,veggiezucchini,box,0.319,0.07599999999999996,0.05400000000000005,0.868,0.08450000000000002,/_gmm/2333
8457,pick,veggiezucchini,box,0.253,0.43399999999999994,0.05400000000000005,0.716,0.125,/_gmm/2345
8458,pick,veggiezucchini,box,0.188,-0.532,0.05400000000000005,2.916,0.21600000000000008,/_gmm/2349
8459,pick,veggiezucchini,box,0.15900000000000003,0.09299999999999997,0.05400000000000005,3.133,0.22150000000000003,/_gmm/2352
8460,pick,veggiezucchini,box,0.178,-0.006000000000000227,0.052999999999999936,0.297,0.11950000000000005,/_gmm/2371
8461,pick,veggiezucchini,box,0.35600000000000004,-0.008000000000000007,0.05400000000000005,1.633,0.04800000000000004,/_gmm/2376
8462,pick,veggiezucchini,box,0.281,0.05799999999999983,0.05400000000000005,0.517,0.09950000000000003,/_gmm/2381
8463,pick,veggiezucchini,box,0.262,-0.2370000000000001,0.05400000000000005,2.134,0.11599999999999999,/_gmm/2383
8464,pick,veggiezucchini,box,0.14100000000000001,-0.06299999999999972,0.05400000000000005,2.095,0.1245,/_gmm/2384
8465,pick,veggiezucchini,box,0.235,0.08600000000000008,0.05400000000000005,0.295,0.14300000000000002,/_gmm/2387
8466,pick,veggiezucchini,box,0.336,-0.1819999999999995,0.05400000000000005,1.778,0.06800000000000006,/_gmm/2390
8467,pick,veggiezucchini,box,0.17799999999999994,0.0009999999999998899,0.05400000000000005,2.752,0.20000000000000007,/_gmm/2394
8468,pick,veggiezucchini,box,0.184,0.02100000000000002,0.05400000000000005,1.788,0.08150000000000002,/_gmm/2410
8469,pick,veggiezucchini,box,0.341,0.15299999999999958,0.05400000000000005,0.118,0.06300000000000006,/_gmm/2418
8470,pick,veggiezucchini,box,0.35900000000000004,0.17699999999999982,0.05400000000000005,1.355,0.044499999999999984,/_gmm/2424
8471,pick,veggiezucchini,box,0.198,0.138,0.05400000000000005,2.845,0.20550000000000002,/_gmm/2428
8472,pick,veggiezucchini,box,0.15800000000000003,-0.3259999999999996,0.05400000000000005,3.019,0.21999999999999997,/_gmm/2440
8473,pick,veggiezucchini,box,0.16699999999999993,0.004999999999999893,0.05400000000000005,2.894,0.21100000000000008,/_gmm/2441
8474,pick,veggiezucchini,box,0.298,0.03400000000000025,0.05400000000000005,2.009,0.1060000000000001,/_gmm/2443
8475,pick,veggiezucchini,box,0.25599999999999995,-0.3799999999999999,0.05400000000000005,2.302,0.14750000000000008,/_gmm/2460
8476,pick,veggiezucchini,box,0.10499999999999998,-0.19499999999999984,0.05400000000000005,2.41,0.16050000000000003,/_gmm/2466
8477,pick,veggiezucchini,box,0.08600000000000002,0.4740000000000002,0.052999999999999936,3.05,0.21150000000000002,/_gmm/2477
8478,pick,veggiezucchini,box,0.22100000000000003,0.14400000000000002,0.05400000000000005,1.396,0.044499999999999984,/_gmm/2479
8479,pick,veggiezucchini,box,0.266,-0.24299999999999944,0.05400000000000005,2.087,0.11450000000000005,/_gmm/2482
8480,pick,veggiezucchini,box,0.10299999999999998,-0.02200000000000002,0.052999999999999936,2.67,0.19450000000000006,/_gmm/2491
8481,pick,veggiezucchini,box,0.2899999999999999,0.028000000000000025,0.05400000000000005,0.32,0.08800000000000008,/_gmm/2511
8482,pick,veggiezucchini,box,0.31199999999999994,0.09699999999999953,0.05400000000000005,1.329,0.06600000000000006,/_gmm/2512
8483,pick,veggiezucchini,box,0.194,0.29600000000000026,0.05400000000000005,2.836,0.20950000000000002,/_gmm/2529
8484,pick,veggiezucchini,box,0.199,-0.4730000000000003,0.05400000000000005,2.802,0.20500000000000007,/_gmm/2532
8485,pick,veggiezucchini,box,0.25899999999999995,0.25900000000000034,0.05400000000000005,2.197,0.14450000000000007,/_gmm/2546
8486,pick,veggiezucchini,box,0.183,-0.6629999999999998,0.05400000000000005,1.751,0.08250000000000002,/_gmm/2557
8487,pick,veggiezucchini,box,0.29799999999999993,-0.22699999999999987,0.05400000000000005,1.307,0.08000000000000007,/_gmm/2558
8488,pick,veggiezucchini,box,0.183,-0.41600000000000037,0.05400000000000005,3.018,0.22100000000000009,/_gmm/2562
8489,pick,veggiezucchini,box,0.31699999999999995,0.08800000000000008,0.05400000000000005,0.075,0.061000000000000054,/_gmm/2570
8490,pick,veggiezucchini,box,0.14500000000000002,0.5469999999999997,0.05400000000000005,3.11,0.23299999999999998,/_gmm/2574
8491,pick,veggiezucchini,box,0.20099999999999996,0.014000000000000234,0.05400000000000005,2.517,0.17700000000000005,/_gmm/2586
8492,pick,veggiezucchini,box,0.186,-0.4159999999999999,0.05400000000000005,2.993,0.21750000000000003,/_gmm/2588
8493,pick,veggiezucchini,box,0.30899999999999994,0.052999999999999936,0.05400000000000005,1.784,0.06900000000000006,/_gmm/2605
8494,pick,veggiezucchini,box,0.31899999999999995,0.2759999999999998,0.05400000000000005,1.571,0.05900000000000005,/_gmm/2608
8495,pick,veggiezucchini,box,0.199,0.17300000000000004,0.052999999999999936,1.942,0.09850000000000003,/_gmm/2614
8496,pick,veggiezucchini,box,0.335,0.08300000000000018,0.05400000000000005,1.554,0.06900000000000006,/_gmm/2615
8497,pick,veggiezucchini,box,0.17199999999999993,-0.018000000000000682,0.05400000000000005,2.825,0.20600000000000007,/_gmm/2627
8498,pick,veggiezucchini,box,0.31999999999999995,0.22299999999999986,0.05400000000000005,0.334,0.06050000000000011,/_gmm/2628
8499,pick,veggiezucchini,box,0.175,0.4089999999999998,0.05400000000000005,1.892,0.09050000000000002,/_gmm/2634
8500,pick,veggiezucchini,box,0.238,0.369,0.05400000000000005,2.272,0.14,/_gmm/2646
8501,pick,veggiezucchini,box,0.264,-0.14700000000000024,0.05400000000000005,2.088,0.11399999999999999,/_gmm/2647
8502,pick,veggiezucchini,box,0.258,0.029000000000000026,0.05400000000000005,0.453,0.12,/_gmm/2648
8503,pick,veggiezucchini,box,0.36500000000000005,0.4169999999999998,0.05400000000000005,1.005,0.03849999999999998,/_gmm/2650
8504,pick,veggiezucchini,box,0.30099999999999993,0.577,0.05400000000000005,1.786,0.07700000000000007,/_gmm/2658
8505,pick,veggiezucchini,box,0.27599999999999997,-0.502,0.052999999999999936,0.793,0.021500000000000075,/_gmm/2661
8506,pick,veggiezucchini,box,0.2909999999999999,0.10999999999999943,0.05400000000000005,1.873,0.08700000000000008,/_gmm/2663
8507,pick,veggiezucchini,box,0.30499999999999994,0.06099999999999994,0.05400000000000005,1.622,0.07300000000000006,/_gmm/2683
8508,pick,veggiezucchini,box,0.179,0.040000000000000036,0.05400000000000005,1.861,0.08650000000000002,/_gmm/2684
8509,pick,veggiezucchini,box,0.172,0.07799999999999996,0.05400000000000005,3.052,0.23150000000000004,/_gmm/2686
8510,pick,veggiezucchini,box,0.22500000000000003,0.4119999999999999,0.05400000000000005,0.708,0.04049999999999998,/_gmm/2687
8511,pick,veggiezucchini,box,0.14600000000000002,-0.0019999999999997797,0.05400000000000005,3.03,0.23199999999999998,/_gmm/2690
8512,pick,veggiezucchini,box,0.22699999999999998,0.030999999999999917,0.05400000000000005,2.413,0.15350000000000008,/_gmm/2697
8513,pick,veggiezucchini,box,0.331,0.6860000000000004,0.05400000000000005,0.616,0.07300000000000006,/_gmm/2703
8514,pick,veggiezucchini,box,0.25799999999999995,-0.11000000000000032,0.052999999999999936,1.27,0.03950000000000009,/_gmm/2704
8515,pick,veggiezucchini,box,0.28400000000000003,-0.6760000000000002,0.05400000000000005,0.761,0.09650000000000003,/_gmm/2705
8516,pick,veggiezucchini,box,0.18199999999999994,-0.8860000000000001,0.05400000000000005,2.708,0.19600000000000006,/_gmm/2713
8517,pick,veggiezucchini,box,0.16599999999999993,-0.14200000000000035,0.05400000000000005,3.045,0.21450000000000014,/_gmm/2720
8518,pick,veggiezucchini,box,0.30299999999999994,0.038999999999999924,0.05400000000000005,1.688,0.07500000000000007,/_gmm/2742
8519,pick,veggiezucchini,box,0.194,-0.06299999999999972,0.05400000000000005,2.916,0.20950000000000002,/_gmm/2743
8520,pick,veggiezucchini,box,0.127,0.09599999999999986,0.05400000000000005,2.199,0.1385,/_gmm/2756
8521,pick,veggiezucchini,box,0.262,0.19300000000000006,0.05400000000000005,2.096,0.11599999999999999,/_gmm/2767
8522,pick,veggiezucchini,box,0.34800000000000003,0.22599999999999998,0.05400000000000005,0.866,0.05600000000000005,/_gmm/2769
8523,pick,veggiezucchini,box,0.35200000000000004,0.10899999999999999,0.05400000000000005,1.394,0.05149999999999999,/_gmm/2772
8524,pick,veggiezucchini,box,0.17599999999999993,0.33499999999999996,0.05400000000000005,2.787,0.20200000000000007,/_gmm/2776
8525,pick,veggiezucchini,box,0.21300000000000002,0.09299999999999997,0.05400000000000005,0.232,0.05249999999999999,/_gmm/2778
8526,pick,veggiezucchini,box,0.324,-0.48299999999999965,0.05400000000000005,1.28,0.08000000000000007,/_gmm/2781
8527,pick,veggiezucchini,box,0.29499999999999993,-0.15500000000000003,0.05400000000000005,1.214,0.08300000000000007,/_gmm/2790
8528,pick,veggiezucchini,box,0.33299999999999996,0.238,0.05400000000000005,0.652,0.04500000000000004,/_gmm/2794
8529,pick,veggiezucchini,box,0.17499999999999993,0.48099999999999987,0.05400000000000005,2.813,0.20300000000000007,/_gmm/2809
8530,pick,veggiezucchini,box,0.20899999999999996,0.0009999999999998899,0.05400000000000005,2.493,0.16900000000000004,/_gmm/2812
8531,pick,veggiezucchini,box,0.16899999999999993,0.127,0.05400000000000005,2.887,0.20900000000000007,/_gmm/2814
8532,pick,veggiezucchini,box,0.34900000000000003,0.5869999999999997,0.05400000000000005,0.099,0.05500000000000005,/_gmm/2818
8533,pick,veggiezucchini,box,0.244,0.06800000000000006,0.05400000000000005,2.245,0.13650000000000007,/_gmm/2820
8534,pick,veggiezucchini,box,0.195,0.02400000000000002,0.05400000000000005,2.998,0.20900000000000007,/_gmm/2821
8535,pick,veggiezucchini,box,0.26399999999999996,-0.131,0.05400000000000005,0.029,0.14000000000000012,/_gmm/2823
8536,pick,veggiezucchini,box,0.22899999999999998,0.08499999999999996,0.05400000000000005,0.253,0.14900000000000002,/_gmm/2827
8537,pick,veggiezucchini,box,0.30299999999999994,0.23900000000000077,0.05400000000000005,1.604,0.07750000000000012,/_gmm/2830
8538,pick,veggiezucchini,box,0.316,0.038000000000000034,0.05400000000000005,1.843,0.08800000000000008,/_gmm/2835
8539,pick,veggiezucchini,box,0.057999999999999996,0.08999999999999986,0.05400000000000005,2.877,0.20750000000000002,/_gmm/2839
8540,pick,veggiezucchini,box,0.134,0.236,0.052999999999999936,2.464,0.16350000000000003,/_gmm/2850
8541,pick,veggiezucchini,box,0.342,0.08000000000000007,0.05400000000000005,0.949,0.0615,/_gmm/2854
8542,pick,veggiezucchini,box,0.35300000000000004,-0.2519999999999998,0.05400000000000005,1.204,0.051000000000000045,/_gmm/2862
8543,pick,veggiezucchini,box,0.194,0.6699999999999999,0.05400000000000005,1.529,0.07150000000000001,/_gmm/2864
8544,pick,veggiezucchini,box,0.265,0.19399999999999995,0.05400000000000005,2.023,0.11299999999999999,/_gmm/2874
8545,pick,veggiezucchini,box,0.22999999999999998,0.073,0.05400000000000005,2.287,0.14800000000000002,/_gmm/2878
8546,pick,veggiezucchini,box,0.21800000000000003,0.05899999999999972,0.052999999999999936,1.056,0.07950000000000002,/_gmm/2882
8547,pick,veggiezucchini,box,0.261,0.09800000000000009,0.05400000000000005,0.624,0.11699999999999999,/_gmm/2892
8548,pick,veggiezucchini,box,0.20700000000000002,-0.020999999999999908,0.05400000000000005,1.194,0.058499999999999996,/_gmm/2893
8549,pick,veggiezucchini,box,0.128,-0.3390000000000004,0.05400000000000005,2.236,0.1375,/_gmm/2896
8550,pick,veggiezucchini,box,0.182,-0.634,0.052999999999999936,0.331,0.11550000000000005,/_gmm/2898
8551,pick,veggiezucchini,box,0.24800000000000005,0.061,0.05400000000000005,2.354,0.15549999999999997,/_gmm/2912
8552,pick,veggiezucchini,box,0.29499999999999993,0.027000000000000135,0.05400000000000005,1.869,0.08550000000000013,/_gmm/2913
8553,pick,veggiezucchini,box,0.24900000000000005,0.4580000000000002,0.052999999999999936,1.303,0.04849999999999999,/_gmm/2917
8554,pick,veggiezucchini,box,0.29000000000000004,-0.0020000000000000018,0.05400000000000005,1.837,0.08799999999999997,/_gmm/2926
8555,pick,veggiezucchini,box,0.22500000000000003,0.6529999999999996,0.05400000000000005,1.524,0.04049999999999998,/_gmm/2927
8556,pick,veggiezucchini,box,0.269,-0.1979999999999995,0.05400000000000005,2.005,0.10899999999999999,/_gmm/2929
8557,pick,veggiezucchini,box,0.304,-0.29600000000000004,0.05400000000000005,0.925,0.09950000000000003,/_gmm/2936
8558,pick,veggiezucchini,box,0.344,-0.03399999999999981,0.05400000000000005,0.289,0.03400000000000003,/_gmm/2941
8559,pick,veggiezucchini,box,0.30199999999999994,0.07500000000000018,0.05400000000000005,1.683,0.07850000000000013,/_gmm/2943
8560,pick,veggiezucchini,box,0.336,0.42200000000000015,0.05400000000000005,0.096,0.06800000000000006,/_gmm/2948
8561,pick,veggiezucchini,box,0.237,-0.020999999999999908,0.05400000000000005,2.344,0.14100000000000001,/_gmm/2952
8562,pick,veggiezucchini,box,0.15900000000000003,-0.058000000000000274,0.05400000000000005,3.106,0.21899999999999997,/_gmm/2963
8563,pick,veggiezucchini,box,0.194,-0.08200000000000007,0.05400000000000005,2.974,0.21000000000000008,/_gmm/2969
8564,pick,veggiezucchini,box,0.333,-0.45,0.05400000000000005,1.765,0.07050000000000001,/_gmm/2981
8565,pick,veggiezucchini,box,0.09699999999999998,0.1280000000000001,0.052999999999999936,2.75,0.20050000000000007,/_gmm/2983
8566,pick,veggiezucchini,box,0.36200000000000004,0.14200000000000013,0.05400000000000005,1.461,0.04200000000000004,/_gmm/2999
8567,pick,veggiezucchini,box,0.254,0.041999999999999815,0.05400000000000005,2.134,0.124,/_gmm/3029
8568,pick,veggiezucchini,box,0.318,0.1990000000000003,0.05400000000000005,1.624,0.08550000000000002,/_gmm/3045
8569,pick,veggiezucchini,box,0.28099999999999997,0.0389999999999997,0.05400000000000005,0.245,0.12250000000000005,/_gmm/3062
8570,pick,veggiezucchini,box,0.351,0.052000000000000046,0.05400000000000005,0.997,0.02950000000000008,/_gmm/3065
8571,pick,veggiezucchini,box,0.37299999999999994,0.19200000000000017,0.05400000000000005,1.524,0.03100000000000014,/_gmm/3069
8572,pick,veggiezucchini,box,0.21899999999999997,0.058999999999999275,0.05400000000000005,2.377,0.15900000000000003,/_gmm/3072
8573,pick,veggiezucchini,box,0.18499999999999994,0.802,0.05400000000000005,2.646,0.19300000000000006,/_gmm/3075
8574,pick,veggiezucchini,box,0.281,-0.3380000000000001,0.05400000000000005,1.93,0.09699999999999998,/_gmm/3077
8575,pick,veggiezucchini,box,0.25199999999999995,0.07100000000000017,0.052999999999999936,1.144,0.045500000000000096,/_gmm/3092
8576,pick,veggiezucchini,box,0.08200000000000002,-0.03200000000000003,0.05400000000000005,2.575,0.1835,/_gmm/3101
8577,pick,veggiezucchini,box,0.15499999999999997,-0.053999999999999826,0.05400000000000005,2.024,0.11050000000000004,/_gmm/3109
8578,pick,veggiezucchini,box,0.31999999999999995,0.31800000000000006,0.05400000000000005,1.035,0.05800000000000005,/_gmm/3120
8579,pick,veggiezucchini,box,0.09400000000000003,-0.17099999999999937,0.052999999999999936,2.799,0.20350000000000001,/_gmm/3132
8580,pick,veggiezucchini,box,0.27399999999999997,0.3530000000000002,0.05400000000000005,2.215,0.12950000000000006,/_gmm/3140
8581,pick,veggiezucchini,box,0.17699999999999994,-0.137,0.05400000000000005,2.787,0.20350000000000013,/_gmm/3141
8582,pick,veggiezucchini,box,0.14700000000000002,-0.0010000000000000009,0.05400000000000005,3.04,0.23099999999999998,/_gmm/3142
8583,pick,veggiezucchini,box,0.30599999999999994,0.06400000000000006,0.05400000000000005,0.699,0.07200000000000006,/_gmm/3146
8584,pick,veggiezucchini,box,0.22400000000000003,-0.004999999999999893,0.05400000000000005,0.135,0.18000000000000005,/_gmm/3157
8585,pick,veggiezucchini,box,0.27799999999999997,0.11399999999999988,0.05400000000000005,2.141,0.12550000000000006,/_gmm/3164
8586,pick,veggiezucchini,box,0.30499999999999994,-0.20500000000000007,0.05400000000000005,1.665,0.07300000000000006,/_gmm/3167
8587,pick,veggiezucchini,box,0.345,0.26199999999999957,0.05400000000000005,1.067,0.03550000000000009,/_gmm/3172
8588,pick,veggiezucchini,box,0.22900000000000004,0.26199999999999957,0.05400000000000005,2.546,0.17500000000000004,/_gmm/3179
8589,pick,veggiezucchini,box,0.23399999999999999,0.5589999999999999,0.05400000000000005,0.27,0.14650000000000007,/_gmm/3180
8590,pick,veggiezucchini,box,0.33099999999999996,-0.02200000000000002,0.05400000000000005,0.52,0.04700000000000004,/_gmm/3198
8591,pick,veggiezucchini,box,0.17499999999999993,-0.009999999999999787,0.05400000000000005,2.822,0.20550000000000013,/_gmm/3205
8592,pick,veggiezucchini,box,0.15000000000000002,0.0129999999999999,0.052999999999999936,2.305,0.14750000000000002,/_gmm/3219
8593,pick,veggiezucchini,box,0.14700000000000002,0.244,0.052999999999999936,2.353,0.15050000000000002,/_gmm/3240
8594,pick,veggiezucchini,box,0.28200000000000003,0.136,0.05400000000000005,1.909,0.09599999999999997,/_gmm/3242
8595,pick,veggiezucchini,box,0.28800000000000003,0.22299999999999986,0.05400000000000005,0.428,0.08999999999999997,/_gmm/3243
8596,pick,veggiezucchini,box,0.244,0.0,0.05400000000000005,0.321,0.134,/_gmm/3255
8597,pick,veggiezucchini,box,0.36000000000000004,-0.5250000000000001,0.05400000000000005,1.052,0.04349999999999998,/_gmm/3265
8598,pick,veggiezucchini,box,0.31,0.008000000000000007,0.05400000000000005,1.907,0.09400000000000008,/_gmm/3267
8599,pick,veggiezucchini,box,0.17699999999999994,0.1459999999999999,0.05400000000000005,2.832,0.20350000000000013,/_gmm/3294
8600,pick,veggiezucchini,box,0.273,0.0860000000000003,0.05400000000000005,0.794,0.10499999999999998,/_gmm/3299
8601,pick,veggiezucchini,box,0.311,0.16000000000000014,0.05400000000000005,0.298,0.09300000000000008,/_gmm/3304
8602,pick,veggiezucchini,box,0.33299999999999996,-0.32699999999999996,0.05400000000000005,0.915,0.04500000000000004,/_gmm/3305
8603,pick,veggiezucchini,box,0.35900000000000004,0.6339999999999999,0.05400000000000005,0.047,0.044499999999999984,/_gmm/3319
8604,pick,veggiezucchini,box,0.298,0.17700000000000005,0.05400000000000005,0.108,0.10550000000000004,/_gmm/3333
8605,pick,veggiezucchini,box,0.324,0.7509999999999999,0.05400000000000005,1.833,0.07950000000000002,/_gmm/3338
8606,pick,veggiezucchini,box,0.17099999999999999,-0.6030000000000002,0.05400000000000005,1.908,0.09450000000000003,/_gmm/3339
8607,pick,veggiezucchini,box,0.29699999999999993,-0.37599999999999945,0.05400000000000005,1.025,0.08100000000000007,/_gmm/3340
8608,pick,veggiezucchini,box,0.279,-0.32299999999999995,0.05400000000000005,1.942,0.09899999999999998,/_gmm/3341
8609,pick,veggiezucchini,box,0.36800000000000005,-0.016000000000000014,0.05400000000000005,1.414,0.035499999999999976,/_gmm/3344
8610,pick,veggiezucchini,box,0.334,0.061000000000000026,0.05400000000000005,0.755,0.0695,/_gmm/3354
8611,pick,veggiezucchini,box,0.19099999999999995,-0.009000000000000119,0.05400000000000005,2.641,0.18700000000000006,/_gmm/3355
8612,pick,veggiezucchini,box,0.193,-0.027000000000000135,0.05400000000000005,0.981,0.07250000000000001,/_gmm/3367
8613,pick,veggiezucchini,box,0.08800000000000002,0.0470000000000006,0.052999999999999936,3.089,0.20950000000000002,/_gmm/3370
8614,pick,veggiezucchini,box,0.342,0.17099999999999937,0.05400000000000005,0.826,0.062000000000000055,/_gmm/3376
8615,pick,veggiezucchini,box,0.235,-0.364,0.05400000000000005,0.532,0.14300000000000002,/_gmm/3381
8616,pick,veggiezucchini,box,0.20099999999999996,0.21300000000000008,0.05400000000000005,0.117,0.1795000000000001,/_gmm/3383
8617,pick,veggiezucchini,box,0.21200000000000002,-0.05600000000000005,0.05400000000000005,2.665,0.1915,/_gmm/3390
8618,pick,veggiezucchini,box,0.20600000000000002,0.5780000000000001,0.05400000000000005,2.723,0.1975,/_gmm/3399
8619,pick,veggiezucchini,box,0.31999999999999995,0.02200000000000002,0.05400000000000005,0.552,0.06050000000000011,/_gmm/3413
8620,pick,veggiezucchini,box,0.32499999999999996,0.7710000000000008,0.05400000000000005,1.084,0.055500000000000105,/_gmm/3428
8621,pick,veggiezucchini,box,0.20500000000000002,-0.03900000000000001,0.05400000000000005,1.323,0.0605,/_gmm/3436
8622,pick,veggiezucchini,box,0.35900000000000004,-0.0860000000000003,0.05400000000000005,1.198,0.04500000000000004,/_gmm/3446
8623,pick,veggiezucchini,box,0.305,0.135,0.05400000000000005,1.949,0.09900000000000009,/_gmm/3466
8624,pick,veggiezucchini,box,0.31699999999999995,0.46299999999999986,0.05400000000000005,1.346,0.061000000000000054,/_gmm/3475
8625,pick,veggiezucchini,box,0.24400000000000005,0.001000000000000334,0.05400000000000005,2.434,0.15949999999999998,/_gmm/3480
8626,pick,veggiezucchini,box,0.34900000000000003,0.238,0.05400000000000005,0.662,0.05500000000000005,/_gmm/3488
8627,pick,veggiezucchini,box,0.07,-0.0040000000000000036,0.052999999999999936,3.025,0.22750000000000004,/_gmm/3502
8628,pick,veggiezucchini,box,0.07200000000000001,-0.06999999999999984,0.05400000000000005,2.648,0.1935,/_gmm/3505
8629,pick,veggiezucchini,box,0.36799999999999994,-0.1639999999999997,0.05400000000000005,0.92,0.03600000000000014,/_gmm/3506
8630,pick,veggiezucchini,box,0.26699999999999996,-0.07600000000000007,0.05400000000000005,2.168,0.13650000000000007,/_gmm/3511
8631,pick,veggiezucchini,box,0.09100000000000003,0.010000000000000675,0.052999999999999936,2.889,0.20650000000000002,/_gmm/3523
8632,pick,veggiezucchini,box,0.30899999999999994,-0.23599999999999977,0.05400000000000005,1.748,0.06900000000000006,/_gmm/3525
8633,pick,veggiezucchini,box,0.16499999999999992,0.008000000000000007,0.05400000000000005,2.897,0.21550000000000014,/_gmm/3539
8634,pick,veggiezucchini,box,0.263,0.019000000000000128,0.05400000000000005,0.522,0.11750000000000005,/_gmm/3540
8635,pick,veggiezucchini,box,0.20600000000000002,0.06600000000000006,0.05400000000000005,1.122,0.0595,/_gmm/3546
8636,pick,veggiezucchini,box,0.16499999999999992,0.038000000000000256,0.05400000000000005,3.016,0.21300000000000008,/_gmm/3548
8637,pick,veggiezucchini,box,0.33699999999999997,-0.536,0.05400000000000005,1.406,0.041000000000000036,/_gmm/3558
8638,pick,veggiezucchini,box,0.293,0.3719999999999999,0.05400000000000005,2.055,0.1110000000000001,/_gmm/3580
8639,pick,veggiezucchini,box,0.25,0.1,0.05400000000000005,0.314,0.128,/_gmm/3584
8640,pick,veggiezucchini,box,0.275,0.673,0.05400000000000005,1.99,0.10550000000000004,/_gmm/3596
8641,pick,veggiezucchini,box,0.37699999999999995,0.09799999999999986,0.05400000000000005,0.28,0.027000000000000135,/_gmm/3598
8642,pick,veggiezucchini,box,0.244,0.21799999999999997,0.05400000000000005,0.088,0.13650000000000007,/_gmm/3599
8643,pick,veggiezucchini,box,0.22500000000000003,0.05400000000000027,0.052999999999999936,1.482,0.07250000000000001,/_gmm/3607
8644,pick,veggiezucchini,box,0.27,-0.399,0.05400000000000005,2.057,0.11050000000000004,/_gmm/3610
8645,pick,veggiezucchini,box,0.25000000000000006,-0.03200000000000003,0.05400000000000005,2.3,0.15349999999999997,/_gmm/3614
8646,pick,veggiezucchini,box,0.189,-0.01200000000000001,0.05400000000000005,3.135,0.21450000000000002,/_gmm/3621
8647,pick,veggiezucchini,box,0.25399999999999995,0.03200000000000003,0.05400000000000005,2.312,0.15000000000000013,/_gmm/3623
8648,pick,veggiezucchini,box,0.26599999999999996,-0.04400000000000004,0.05400000000000005,0.205,0.13800000000000012,/_gmm/3625
8649,pick,veggiezucchini,box,0.17199999999999993,-0.018000000000000682,0.05400000000000005,2.825,0.20600000000000007,/_gmm/3637
8650,pick,veggiezucchini,box,0.15800000000000003,-0.3259999999999996,0.05400000000000005,3.019,0.21999999999999997,/_gmm/3641
8651,pick,veggiezucchini,box,0.20900000000000002,0.15399999999999991,0.05400000000000005,2.711,0.1945,/_gmm/3650
8652,pick,veggiezucchini,box,0.259,-0.5099999999999998,0.05400000000000005,0.506,0.119,/_gmm/3653
8653,pick,veggiezucchini,box,0.29499999999999993,-0.8939999999999999,0.05400000000000005,1.766,0.08550000000000013,/_gmm/3681
8654,pick,veggiezucchini,box,0.19,0.04800000000000004,0.05400000000000005,3.011,0.21400000000000008,/_gmm/3692
8655,pick,veggiezucchini,box,0.284,0.664,0.05400000000000005,2.091,0.11950000000000005,/_gmm/3696
8656,pick,veggiezucchini,box,0.241,0.4580000000000002,0.05400000000000005,2.302,0.13950000000000007,/_gmm/3705
8657,pick,veggiezucchini,box,0.17299999999999993,0.841,0.05400000000000005,2.839,0.20500000000000007,/_gmm/3706
